urdu,transliteration,count
حسرت زدہ,;hasrat-zadah,1
گرہ کشا,girah-kushaa,1
لکھنئو,lakhna))uu,1
صرفہ,.sarfah,1
برجا ماندہ,barjaa-maa;ndah,1
دست و خنجر,dast-o-;xanjar,1
یاری,yaarii,1
مہربانی,mihrbaanii,1
لحظہ,la;h:zah,1
داد خواہ,daad-;xvaah,1
طاعت و زہد,:taa((at-o-zuhd,1
ساختہ و فصل,saa;xtah-o-fa.sl,1
عالم آرائی,((aalam-aaraa))ii,1
بند و بست,band-o-bast,1
لڑکا,la;rkaa,1
لال,laal,1
تازہ واردان,taazah-vaaridaan,1
تہییہ,tahiiyah,1
سر و سامان,sar-o-saamaan,1
سوختن,so;xtan,1
طلبگار,:talabgaar,1
سوختہ,so;xtah,1
طول,:tuul,1
تسلیم و بدا,tasliim-o-badaa,1
آتش نفس,aatish-nafas,1
خسّت,;xissat,1
لاف,laaf,1
کسنا,kasnaa,1
پستی,pastii,1
شرم سار,sharm-saar,1
رہین,rahiin,1
بے کاری,be-kaarii,1
گنبد,gunbad,1
بید,bed,1
آرے,aare,1
ہوشیاری,hoshyaarii,1
در کار,dar-kaar,1
اوروں,auro;n,1
اجارا,ijaaraa,1
چار دہم,chaar-duham,1
تحیّر,ta;haiyur,1
ن شنیدن,na-shuniidan,1
غزال,;gazaal,1
ہوا خواہ,havaa-;xvaah,1
فوت,faut,1
نیرو,niiruu,1
پرزہ,purzah,1
بے اعتدالی,be-i((tidaalii,1
لاش,laash,1
مدفن,madfan,1
انتقام,intiqaam,1
تلخ نوائی,tal;x-navaa))ii,1
پا بوس,paa-buus,1
سادگی آموز,saadagii-aamoz,1
طعن,:ta((n,1
گھاس,ghaas,1
رعونت,ra((uunat,1
تعریف,ta((riif,1
لعل و زمرّد و زر و گوہر,la((l-o-zumurrud-o-zar-o-gauhar,1
ناچار,naachaar,1
حج,;haj,1
رنج آشنا,ranj-aashnaa,1
ہدف,hadaf,1
پابند,paaband,1
کنار,kinaar,1
صحّت,.si;h;hat,1
ثانی,;saanii,1
آلات,aalaat,1
دل ستان,dil-sitaan,1
غم کدہ,;gam-kadah,1
قحط,qa;h:t,1
شعار,shi((aar,1
ولولہ,valvalah,1
تنک ظرفی,tunuk-:zarfii,1
ال امان,al-amaan,1
عماری,((amaarii,1
ٹپکانا,;tapkaanaa,1
فشار,fishaar,1
پئ,pa)),1
غضب,;ga.zab,1
شہرت,shuhrat,1
نوحہ,nau;hah,1
پاشنہ,paashnah,1
اڑانا,u;raanaa,1
مطلوب,ma:tluub,1
سرو و صنوبر,sarv-o-.sanobar,1
ستایش گر,sataayish-gar,1
سیاہی,siyaahii,1
مصوّر,mu.savvir,1
جاگنا,jaagnaa,1
لخت لخت,la;xt-la;xt,1
شان,shaan,1
طالب,:taalib,1
تغافل دوست,ta;gaaful-dost,1
توفیق,taufiiq,1
توفیر,taufiir,1
جلوہ نما,jalvah-numaa,1
اتنے,itne,1
انداز و ادا,andaaz-o-adaa,1
پری پیکر,parii-paikar,1
بے صرفہ,be-.sarfah,1
ڈبو,;dubo,1
درازی,daraazii,1
کنشت,kunisht,1
آئنہ پرداز,aa))inah-pardaaz,1
آئنہ داری,aa))inah-daarii,1
منصب,man.sab,1
ضرور,.zaruur,1
قاطع,qaa:ta((,1
ہجر,hajr,1
خون غلتیدہ,;xuun-;galtiidah,1
خون غلتیدن,;xuun-;galtiidan,1
پرونے,pirone,1
خون گشتہ,;xuun-gashtah,1
تاریکی,taariikii,1
زندان خانہ,zindaan-;xaanah,1
کثرت آرائی,ka;srat-aaraa))ii,1
شاہ پر,shaah-par,1
تنگنا,tangnaa,1
خیمہ,;xemah,1
تربت,turbat,1
لخّت یاب,la;z;zat-yaab,1
گم گشتہ,gum-gashtah,1
رہیو,rahyo,1
ڈبویا,;duboyaa,1
تغیّر,ta;gayyur,1
غمّازی,;gammaazii,1
نکیر,nakiir,1
بے مزا,be-mazaa,1
تیز رو,tez-rau,1
قریب,qariib,1
خلل,;xalal,1
چڑھ,cha;rh,1
کالبد,kaalbud,1
باربد,baarbud,1
ولیکن,valekin,1
آرزو),aarzuu),1
فرمانا,farmaanaa,1
طاعت,:taa((at,1
ہلال,hilaal,1
سپرد,supurd,1
آئینہ خانہ,aa))iinah-;xaanah,1
عقل و دل و جاں,((aql-o-dil-o-jaa;n,1
کہار,kahaar,1
سرگشتہ,sargashtah,1
دونا,duunaa,1
در ماندگی,dar-maa;ndagii,1
دل کشا,dil-kushaa,1
شش جہت,shash-jihat,1
موتی,motii,1
ظلمت گستری,:zulmat-gustarii,1
مردن,murdan,1
فارسی,faarsii,1
درد و الم,dard-o-alam,1
ہتھ کنڈا,hath-ka;n;daa,1
ورق,varaq,1
زکات,zakaat,1
تحصیل,ta;h.siil,1
باطل,baa:til,1
افزائش,afzaa))ish,1
الیٰہی,il;aahii,1
بر رو,bar-ruu,1
خطّہ,;xi:t:tah,1
جانو,jaano,1
رسوم و قیود,rusuum-o-quyuud,1
روح ال قدس,ruu;h-ul-qudus,1
پا انداز,paa-andaaz,1
نا سازی,naa-saazii,1
حیلہ,;hiilah,1
منکر,munkar,1
مثال,mi;saal,1
دے,dai,1
ٹھانی,;thaanii,1
ثبات,;sabaat,1
نا ساز گاری,naa-saaz-gaarii,1
عنوان,((unvaan,1
آئین,aa))iin,1
تئمّل,ta))ammul,1
سبحہ و زنّار,sub;hah-o-zunnaar,1
شکیب و صبر,shikeb-o-.sabr,1
دوئی,duu))ii,1
گران مایگی,giraan-maayagii,1
خانہ آرائی,;xaanah-aaraa))ii,1
خارا,;xaaraa,1
کیفیّت,kaifiyyat,1
قہر و غضب,qahr-o-;ga.zab,1
شکستہ,shikastah,1
غم خوارگی,;gam-;xvaaragii,1
ہم طرحی و درد,ham-:tar;hii-o-dard,1
نقسان,nuqsaan,1
طواف,:tavaaf,1
نکو نامی,niko-naamii,1
مشغول,mash;guul,1
دیر,dair,1
بے دلی,be-dilii,1
مسائل,masaa))il,1
واقعہ,vaaqi((ah,1
شیرین بیانی,shiiriin-bayaanii,1
ہم دمی,ham-damii,1
ریزہ,rezah,1
پگھلنا,pighalnaa,1
مشک بو,mushk-buu,1
کشتی,kishtii,1
نا حق,naa-;haq,1
سونپ,sau;np,1
شغل,sha;gl,1
گفتہ,guftah,1
ہلنا,hilnaa,1
ہول,haul,1
حیرانی,;hairaanii,1
دل و دل,dil-o-dil,1
بغل,ba;gal,1
سر انگشت,sar-angusht,1
ہم پیشہ و ہم مشرب و ہم راز,ham-peshah-o-ham-mashrab-o-ham-raaz,1
زبونی کش,zabuunii-kash,1
تعزیت,ta((ziyat,1
خراش,;xaraash,1
چشم و چراغ,chashm-o-chiraa;g,1
وصف,va.sf,1
حظّ,;ha:z:z,1
جلوہ گر,jalvah-gar,1
شنا,shinaa,1
نیستان,naisitaan,1
کجا,kujaa,1
شیر,sher,1
انتخاب,inti;xaab,1
خرد,;xirad,1
دھوان,dhuvaan,1
گل فام,gul-faam,1
بے گرہ,be-girah,1
سوکھ,suukh,1
دل و چشم,dil-o-chashm,1
خود داری,;xvud-daarii,1
دکھلاونا,dikhlaavnaa,1
دست گردان,dast-gardaan,1
کھونا,khonaa,1
فروزان,furozaan,1
ماہ رخ,maah-ru;x,1
ظہور,:zuhuur,1
زمان,zamaan,1
قد و رخ,qad-o-ru;x,1
ظہوری,:zuhuurii,1
کھپانا,khapaanaa,1
تذکرہ,ta;zkirah,1
محشرستان,ma;hsharistaan,1
چھلا,chhallaa,1
کھائیو,khaa))iyo,1
پتہ,patah,1
ذات,;zaat,1
شبنم استان,shabnam-istaan,1
سیہ مستی,siyah-mastii,1
داد و ستد,daad-o-sitad,1
رو سیاہ,ruu-siyaah,1
عیب,((aib,1
سفال,safaal,1
زیارت کدہ,ziyaarat-kadah,1
پری وش,parii-vash,1
واجب,vaajib,1
خستہ جاں,;xastah-jaa;n,1
دو دم,do-dam,1
طرفہ,:turfah,1
خلوت و جلوت,;xalvat-o-jalvat,1
عناصر,((anaa.sir,1
آرزو خرامی,aarzuu-;xiraamii,1
بیرون,bairuun,1
چارہ ساز,chaarah-saaz,1
ہل من مزید,hal-min-maziid,1
پینس,piinas,1
جنّت,jinnat,1
لطافت,la:taafat,1
مسلمان,musalmaan,1
صفا,.safaa,1
تخم,tu;xm,1
طوف,:tauf,1
گداختہ,gudaa;xtah,1
بہشت شمائل,bihisht-shamaa))il,1
باطن,baa:tin,1
نا یاب,naa-yaab,1
حکم,;hukm,1
دلانا,dilaanaa,1
دل آزار,dil-aazaar,1
باز گشت,baaz-gasht,1
چیرنا,chiirnaa,1
حیات و بند,;hayaat-o-band,1
مے کش,mai-kash,1
خو,;xo,1
بے ہوا,be-havaa,1
تعلق,ta((alluq,1
لئیم,la))iim,1
جان گدازی,jaan-gudaazii,1
سادہ دلی,saadah-dilii,1
پئے ہم,pa))e-ham,1
تجمّل,tajammul,1
یگانہ,yagaanah,1
درخشان,dara;xshaan,1
فرمان روا,farmaan-ravaa,1
کریدنا,kurednaa,1
معیّن,mu((ayyan,1
مٹانا,mi;taanaa,1
