urdu,transliteration,count
آئینہِ بے مہریِ قاتل,aa))iinah-e be-mihrii-e qaatil,1
جاں دادہِ ہواے سرِ رہ گزار,jaa;n-daadah-e havaa-e sar-e rah-guzaar,1
نیّر,nayyar,1
بہرِ آشیاں,bahr-e aashiyaa;n,1
بے مہریِ یارانِ وطن,be-mihrii-e yaaraan-e va:tan,1
غم خانے,;gam-;xaane,1
زلیخا,zulai;xaa,1
قلزمِ صرصر,qulzum-e .sar.sar,1
کھاویں‌گے,khaave;nge,1
لت,lat,1
بد تر,bad-tar,1
دشمنِ ایمانوآگہی,dushman-e iimaan-o-aagahii,1
چھوٹوں,chhuu;tuu;n,1
پشتِ چشم,pusht-e chashm,1
وجدِ ذوق,vajd-e ;zauq,1
پرورش,parvarish,1
اجزا,ajzaa,1
نغمہ سرا,na;gmah-saraa,1
دیدہِ نخچیر,diidah-e na;xchiir,1
ہم سایے,ham-saaye,1
کرشمہ,kirishmah,1
شبِ تنہائی,shab-e tanhaa))ii,1
بے اعتدالیوں,be-i((tidaaliyo;n,1
شاخِ گل,shaa;x-e gul,1
خاتمِ جمشید,;xaatim-e jamshed,1
بلائیں,balaa))e;n,1
سر نگوں,sar-niguu;n,1
ملخ,mala;x,1
رازِ معشوق,raaz-e ma((shuuq,1
پیوں,piyuu;n,1
دوزخ,doza;x,1
فردوسِ گوش,firdaus-e gosh,1
الم,alam,1
دفن,dafn,1
قدرِ ظرف,qadr-e :zarf,1
دودِ چراغِ کشتہ,duud-e chiraa;g-e kushtah,1
دود,duud,1
داغ ساماں,daa;g-saamaa;n,1
تقلیدِ تنک ظرفیِ منصور,taqliid-e tunuk-:zarfii-e man.suur,1
چھڑکے,chhi;rke,1
آئینہِ تصویر نما,aa))iinah-e ta.sviir-numaa,1
سکھاتا,sikhaataa,1
بخیہ,ba;xyah,1
موجہِ خوں,maujah-e ;xuu;n,1
اثرِ آبلہ,a;sar-e aablah,1
بادہوساغر,baadah-o-saa;gar,1
آزمائے,aazmaa))e,1
پائیں,paa))e;n,1
بچھائے,bichhaa))e,1
غمِ فرقت,;gam-e farqat,1
گرتا,girtaa,1
جادہِ صحراے جنوں,jaadah-e .sa;hraa-e junuu;n,1
کسو,kisuu,1
شرمندگی,sharmindagii,1
انگیز,angez,1
کاں,kaa;n,1
اقبالِ رنجوری,iqbaal-e ranjuurii,1
عل؛ای ال رغمِ دشمن,((al;ii-al-ra;gm-e dushman,1
قولِ حضور,qaul-e ;hu.zuur,1
مانوں,maanuu;n,1
انگلیاں,u;ngliyaa;n,1
پیوند,paivand,1
در پِ دیوارودر,dar-pa-e diivaar-o-dar,1
زنجیرِ رسوائی,zanjiir-e rusvaa))ii,1
گنجائشِ عداوتِ اغیار,gunjaa))ish-e ((adaavat-e a;gyaar,1
مستِ طرب,mast-e :tarab,1
تقریبِ سفر,taqriib-e safar,1
کنگرِ استغنا,kungur-e isti;gnaa,1
نا رسا,naa-rasaa,1
خفقانی,;xafaqaanii,1
حسرتا,;hasrataa,1
نقشِ سویدا,naqsh-e suvaidaa,1
معرضِ اظہار,ma((ri.z-e i:zhaar,1
نیم جاں,niim-jaa;n,1
عالمِ ہستی,((aalam-e hastii,1
سادگی آموزِ بتاں,saadagii-aamoz-e butaa;n,1
گزرتا,guzartaa,1
شیون,shevan,1
فاقہ مستی,faaqah-mastii,1
دھوتا,dhotaa,1
نمودِ صور,numuud-e .suvar,1
عیارِ طبعِ خریدار,((ayaar-e :tab((-e ;xariidaar,1
ذوقِ خرابی,;zauq-e ;xaraabii,1
انفعال,infa((aal,1
منکر,munkir,1
جانِ اسد,jaan-e asad,1
کرشمہ,karishmah,1
رقم,raqam,1
غضب,;ga.zab,1
فضاے حیرت,fa.zaa-e ;hairat,1
اعتمادِ دل,i((timaad-e dil,1
ماجرا,maajraa,1
ڈھونڈے,;dhuu;n;de,1
جوہرِ آئینہِ زانو,jauhar-e aa))iinah-e zaanuu,1
ہوسِ گل,havas-e gul,1
خیالِ جلوہِ گل,;xayaal-e jalvah-e gul,1
ننگِ سجدہ,nang-e sijdah,1
مہِ نخشب,mah-e na;xshab,1
شادابِ رنگوسازہا,shaadaab-e rang-o-saaz'haa,1
نفی,nafii,1
عرضِ ہنر,((ar.z-e hunar,1
آبرو,aabruu,1
آب رو,aab-ruu,1
جواہر,javaahir,1
مجلس فروزِ خلوتِ ناموس,majlis-furoz-e ;xalvat-e naamuus,1
ہوسِ سیروتماشا,havas-e sair-o-tamaashaa,1
دامانِ باغ بانوکفِ گل فروش,daamaan-e baa;g-baan-o-kaf-e gul-farosh,1
پری پیکر,parii-paikar,1
نزول,nuzuul,1
اکرام,ikraam,1
گل باز,gul-baaz,1
اجازتِ تسلیمِ ہوش,ijaazat-e tasliim-e hosh,1
غمِ زمانہ,;gam-e zamaanah,1
سرمایہ,sarmaayah,1
شجرِ بید,shajar-e bed,1
پیو,piyo,1
کیش,kesh,1
بے صرفہ,be-.sarfah,1
داب,daab,1
آغوشِ گل,aa;gosh-e gul,1
گھبرائیں,ghabraa))e;n,1
رشکِ ہم طرحیودردِ اثرِ بانگِ حزیں,rashk-e ham-:tar;hii-o-dard-e a;sar-e baa;ng-e ;hazii;n,1
حرام,;haraam,1
گیتی,getii,1
شوخِ تند خو,sho;x-e tund-;xuu,1
میناے بے شرابودلِ بے ہواے گل,miinaa-e be-sharaab-o-dil-e be-havaa-e gul,1
پھرو,phiro,1
اعضا,a((.zaa,1
آویں‌گے,aave;nge,1
بزمِ طرب,bazm-e :tarab,1
ملنا,milnaa,1
پہنچتے,pahu;nchte,1
طرزوروش,:tarz-o-ravish,1
بردنِ صد,burdan-e .sad,1
آفتاب پرست,aaftaab-parast,1
خدائی,;xudaa))ii,1
رہتی,rahtii,1
کہویں,kahve;n,1
پرنیاں,parniyaa;n,1
کثرت آرائیِ وحدت,ka;srat-aaraa))ii-e va;hdat,1
چٹکنا,cha;taknaa,1
حریصِ لخّتِ آزار,;harii.s-e la;z;zat-e aazaar,1
مکیں,makii;n,1
مذکور,ma;zkuur,1
دوام,davaam,1
اخلاص,i;xlaa.s,1
پروازِ شوقِ ناز,parvaaz-e shauq-e naaz,1
پھول,phuul,1
پرتوِ خورشید,partav-e ;xvurshiid,1
وحشتِ دل,va;hshat-e dil,1
آئینہ خانے,aa))iinah-;xaane,1
عمرِ طبیعی,((umr-e :tabii((ii,1
رنگِ تمکینِ گلولالہ,rang-e tamkiin-e gul-o-laalah,1
کشتہِ دشمن,kushtah-e dushman,1
پھرتی,phirtii,1
ستائش,sataa))ish,1
تھمتا,thamtaa,1
رکتا,ruktaa,1
پئے ہم,pa))e-ham,1
پیکرِ عشّاق,paikar-e ((ushshaaq,1
شورِ سوداے خطّوخال,shor-e saudaa-e ;xa:t:t-o-;xaal,1
گنجہاے گراں مایہ,ganj'haa-e giraa;n-maayah,1
نہی,nahii,1
معذور,ma((;zuur,1
در تشنگی مردگاں,dar-tishnagii-murdagaa;n,1
نفس پرور,nafas-parvar,1
مانے,maane,1
چنگورباب,chang-o-rabaab,1
بعدِ یک,ba((d-e yak,1
واجب,vaajib,1
لطفِ جلوہہاے معانی,lu:tf-e jalvah'haa-e ma((aanii,1
حرفِ وفا,;harf-e vafaa,1
خفائی,;xafaa))ii,1
محتاجِ حنا,mu;htaaj-e ;hinaa,1
گنجفہ بازِ خیال,ganjifah-baaz-e ;xayaal,1
خوشونا خوش,;xvush-o-naa-;xvush,1
مسجود,masjuud,1
نظّارگی,na:z:zaaragii,1
سر انگشتِ حنائی,sar-angusht-e ;hinaa))ii,1
کشت,kisht,1
مقبول,maqbuul,1
آبوگل,aab-o-gil,1
بہائی,bahaa))ii,1
خانہ زادِ زلف,;xaanah-zaad-e zulf,1
نزاکت,nazaakat,1
دستِ بتِ بد مست,dast-e but-e bad-mast,1
جاے خندہ,jaa-e ;xandah,1
طالبِ تاثیر,:taalib-e taa;siir,1
نشاطِ بہار,nishaa:t-e bahaar,1
پری رخ,parii-ru;x,1
یاس خیز,yaas-;xez,1
زرد,zard,1
معزولیِ اندازوادا,ma((zuulii-e andaaz-o-adaa,1
ذوقِ تن آسانی,;zauq-e tan-aasaanii,1
چکّر,chakkar,1
نصیب,na.siib,1
کوہِ طور,koh-e :tuur,1
پڑیے,pa;rye,1
مقرّر,muqarrar,1
شہادت,shahaadat,1
نوا سنجانِ گلشن,navaa-sanjaan-e gulshan,1
پرِ پروانہ,par-e parvaanah,1
الٹا,ul;taa,1
نوحہ خواں,nau;hah-;xvaa;n,1
ذوق فزا,;zauq-fizaa,1
مشقِ ناز,mashq-e naaz,1
مرد,mard,1
مرے,mare,1
کروگے,karoge,1
شہنشاہِ کواکب سپہومہر علم,shahinshaah-e kavaakib-sipah-o-mihr-((alam,1
اجازت,ijaazat,1
راہورسمِ یاری,raah-o-rasm-e yaarii,1
چشموچراغِ صحرا,chashm-o-chiraa;g-e .sa;hraa,1
ضرر,.zarar,1
نگاہِ گل چیں,nigaah-e gul-chii;n,1
سفیدی,safedii,1
ہوجو,huujo,1
دعواے جمعیّتِ احباب,da((vaa-e jam((iyyat-e a;hbaab,1
نفسِ جاں گداز,nafas-e jaa;n-gudaaz,1
سبزے,sabze,1
معاف,mu((aaf,1
قطرہِ شبنم,qa:trah-e shabnam,1
فتنہ خو,fitnah-;xuu,1
ماہِ شبِ چار دہم,maah-e shab-e chaar-duham,1
بے اختیار,be-i;xtiyaar,1
عام,((aam,1
دامِ خالی,daam-e ;xaalii,1
خوش حال,;xvush-;haal,1
غمزہ,;gamzah,1
گناہگار,gunaahgaar,1
فتنہِ طاقت ربا,fitnah-e :taaqat-rubaa,1
ترکِ جست جو,tark-e just-juu,1
خنجر آزما,;xanjar-aazmaa,1
ہنگامے,hangaame,1
تجھ سا,tujh-saa,1
دائم ال حبس,daa))im-ul-;habs,1
مشتِ خس,musht-e ;xas,1
گداے بے سروپا,gadaa-e be-sar-o-paa,1
لاوےگی,laavegii,1
شبہاے تارِ برش کال,shab'haa-e taar-e barsh-kaal,1
عشرتِ پارہِ دل,((ishrat-e paarah-e dil,1
دیدہِ خوں بار,diidah-e ;xuu;n-baar,1
کفِ قاتل,kaf-e qaatil,1
غیرِ جلوہِ گل,;gair-e jalvah-e gul,1
لپٹنا,lipa;tnaa,1
بابِ نبرد,baab-e nabard,1
تازہ واردانِ بساطِ ہواے دل,taazah-vaaridaan-e bisaa:t-e havaa-e dil,1
گردِ رہِ جولانِ صبا,gard-e rah-e jaulaan-e .sabaa,1
تھمے,thame,1
کوشش,koshish,1
دیدہِ بے خواب,diidah-e be-;xvaab,1
غمِ دل,;gam-e dil,1
صاف,.saaf,1
سینہِ پر خوں,siinah-e pur-;xuu;n,1
نو آموزِ فنا,nau-aamoz-e fanaa,1
پس,pas,1
بے دادِ ذوقِ پر فشانی,be-daad-e ;zauq-e par-fishaanii,1
انصاف,in.saaf,1
بیمِ رقیب,biim-e raqiib,1
مے خانے,mai-;xaane,1
حوادث,;havaadi;s,1
آلاتِ مے کشی,aalaat-e mai-kashii,1
ذریعہِ راحت,;zarii((ah-e raa;hat,1
کاو کاوِ سخت جانیہاے تنہائی,kaav-kaav-e sa;xt-jaaniihaa-e tanhaa))ii,1
طرّہ,:turrah,1
امّت,ummat,1
نسیہونقدِ دو عالم,nisyah-o-naqd-e do-((aalam,1
خیالِ زخم,;xayaal-e za;xm,1
درسِ عنوانِ تماشا,dars-e ((unvaan-e tamaashaa,1
گوشہِ دامن,goshah-e daaman,1
برسوں,barso;n,1
لطمہِ موج,la:tmah-e mauj,1
صرفِ بہاے مے,.sarf-e bahaa-e mai,1
حسنِ ظنّ,;husn-e :zann,1
نیش,nesh,1
بت شکنی,but-shikanii,1
نفسِ قیس,nafas-e qais,1
تیغوکفن,te;g-o-kafan,1
عرضِ ستمہاے جدائی,((ar.z-e sitamhaa-e judaa))ii,1
آرزو خرامی,aarzuu-;xiraamii,1
گری,girii,1
ہئوں,hu))o;n,1
رگِ ہر,rag-e har,1
متاعِ خانہِ زنجیر,mataa((-e ;xaanah-e zanjiir,1
طوطیِ بسمل,:tuu:tii-e bismil,1
بلبلیں,bulbule;n,1
دعواے رسائی,da((vaa-e rasaa))ii,1
تنکا,tinkaa,1
پاداشِ عمل,paadaash-e ((amal,1
نعل بہا,na((l-bahaa,1
رو کشی,ruu-kashii,1
شکن,shikan,1
شانے,shaane,1
مبتلاے آفتِ رشک,mubtalaa-e aafat-e rashk,1
صورتِ رشتہِ گوہر,.suurat-e rishtah-e gauhar,1
سرِ رہگزار,sar-e rahguzaar,1
سخن ور,su;xan-var,1
آمدِ سیلابِ طوفانِ صداے آب,aamad-e sailaab-e :tuufaan-e .sadaa-e aab,1
اقامت,iqaamat,1
چارہ جوئی,chaarah-juu))ii,1
فرض,far.z,1
زندانیوں,zindaaniyo;n,1
نسیم,nasiim,1
نمِ شبنم,nam-e shabnam,1
نکالا,nikaalaa,1
اڑتی سی,u;rtii-sii,1
دشواریِ رہوستمِ ہم رہاں,dushvaarii-e rah-o-sitam-e ham-rahaa;n,1
بساطِ عجز,bisaa:t-e ((ajz,1
لیتے,lete,1
زخمِ دل,za;xm-e dil,1
کھینچوں,khe;nchuu;n,1
نویدِ مقدمِ یار,naved-e maqdam-e yaar,1
کاسہِ گردوں,kaasah-e garduu;n,1
موجِ بادہ,mauj-e baadah,1
نظّارہ,na:z:zaarah,1
دلِ آزردہ,dil-e aazurdah,1
عیشِ بے تابی,((aish-e be-taabii,1
ناسور,naasuur,1
زیاد,ziyaad,1
چینِ جبیں,chiin-e jabii;n,1
تالیفِ نسخہہاے وفا,taaliif-e nus;xah'haa-e vafaa,1
کندھا,kandhaa,1
جاگے,jaage,1
ضبطِ شوق,.zab:t-e shauq,1
نواے جگر خراش,navaa-e jigar-;xaraash,1
طاقتِ رم,:taaqat-e ram,1
خاک انداز,;xaak-andaaz,1
دیوانِ بے شیرازہ,diivaan-e be-shiiraazah,1
ساقیِ کوثر,saaqii-e kau;sar,1
تاکے,taake,1
لخّت یاب,la;z;zat-yaab,1
نالہِ مرغِ سحر,naalah-e mur;g-e sa;har,1
غزل سرا,;gazal-saraa,1
سر گراں,sar-giraa;n,1
صریرِ خامہ,.sariir-e ;xaamah,1
عشرتِ صحبتِ خوباں,((ishrat-e .su;hbat-e ;xuubaa;n,1
بزرگ,buzurg,1
ڈھونڈھے,;dhuu;n;dhe,1
رسموراہ,rasm-o-raah,1
حاجت,;haajat,1
معدن,ma((dan,1
رنگِ شکستہ,rang-e shikastah,1
اسامی,asaamii,1
زمانہِ جوانی,zamaanah-e javaanii,1
بے درودیوار,be-dar-o-diivaar,1
شعلہِ جوّالہ,shu((lah-e javvaalah,1
گریہِ سحری,giryah-e sa;harii,1
مقدّر,muqaddar,1
نار,naar,1
فیضِ بے دلی,fai.z-e be-dilii,1
جلوہ ریزیِ بادوبہ,jalvah-rezii-e baad-o-bah,1
مکاں,makaa;n,1
معتقدِ میر,mu((taqid-e miir,1
حرکت,;harakat,1
راحت,raa;hat,1
ٹکڑا,;tuk;raa,1
شہود,shuhuud,1
عرقِ انفعال,((araq-e infi((aal,1
شہیدِ وفا,shahiid-e vafaa,1
آغوش کشائی,aa;gosh-kushaa))ii,1
سازِ ہستی,saaz-e hastii,1
پرتوِ خور,partav-e ;xvur,1
مرگِ ناگہانی,marg-e naagahaanii,1
عشقِ خانہ ویراں ساز,((ishq-e ;xaanah-viiraa;n-saaz,1
دمِ شمشیر,dam-e shamshiir,1
چرخِ مکوکب,char;x-e mukaukab,1
بہارِ ناز,bahaar-e naaz,1
رکتی,ruktii,1
چاہنے والا,chaahne-vaalaa,1
برائے,baraa))e,1
غمزہوعشوہوادا,;gamzah-o-((ishvah-o-adaa,1
داغِ فراقِ صحبتِ شب,daa;g-e firaaq-e .su;hbat-e shab,1
در خور,dar-;xvar,1
سرِ پر شور,sar-e pur-shor,1
چشمِ فسوں گر,chashm-e fusuu;n-gar,1
اوک,ok,1
آنسو,aa;nsuu,1
نواہاے راز,navaahaa-e raaz,1
حیاتِ دہر,;hayaat-e dahr,1
محوِ عبرتِ انجامِ گل,ma;hv-e ((ibrat-e anjaam-e gul,1
دمِ سرد,dam-e sard,1
خالِ کنجِ دہن,;xaal-e kunj-e dahan,1
لکھوں,likhuu;n,1
خرابات,;xaraabaat,1
چور,chor,1
ترکش,tarkash,1
گھبراۓگا,ghabraa))egaa,1
جلتی,jaltii,1
بے خونِ دل,be-;xuun-e dil,1
رہوں,rahuu;n,1
نقشا,naqshaa,1
در خورِ عقدِ گہر,dar-;xvur-e ((aqd-e guhar,1
محیطِ بادہ,mu;hii:t-e baadah,1
ویرانی سی,viiraanii-sii,1
دل ستانی,dil-sitaanii,1
بعدِ قتل,ba((d-e qatl,1
غلط بردار,;gala:t-bardaar,1
بجاے خود,bajaa-e ;xvud,1
سرد,sard,1
صیدِ ز دام,.said-e z daam,1
فریادیِ بے دادِ دلبر,faryaadii-e be-daad-e dilbar,1
جنبشِ جوہر,junbish-e jauhar,1
نا امّیدواری,naa-ummiidvaarii,1
طاقتِ گفتار,:taaqat-e guftaar,1
مکافات,mukaafaat,1
عقوبت,((uquubat,1
بیدل,bedil,1
گفتہِ غالب,guftah-e ;gaalib,1
آئنہ خانے,aa))inah-;xaane,1
لخّتِ الم,la;z;zat-e alam,1
حمّام,;hammaam,1
عشقِ پر عربدہ,((ishq-e pur-((arbadah,1
واقعہ,vaaqi((ah,1
بیدادِ وفا,bedaad-e vafaa,1
غم گساری,;gam-gusaarii,1
پاے افگار,paa-e afgaar,1
ذوقِ نواے مرغِ بستانی,;zauq-e navaa-e mur;g-e bustaanii,1
خاکِ گلشن,;xaak-e gulshan,1
بالِ تدرو,baal-e tadarv,1
سرحدِ ادراک,sar;had-e idraak,1
جادہِ سر منزلِ تقویٰ,jaadah-e sar-manzil-e taqv;aa,1
لگنے,lagne,1
بے مزا,be-mazaa,1
وقتِ شام,vaqt-e shaam,1
عتاب,((ataab,1
ذہن,;zahn,1
تیز رو,tez-rau,1
سست رو,sust-ruu,1
حقِّ صحبتِ اہلِ کنشت,;haqq-e .su;hbat-e ahl-e kunisht,1
نقشونگارِ طاقِ نسیاں,naqsh-o-nigaar-e :taaq-e nisyaa;n,1
عرصہِ آفاق,((ar.sah-e aafaaq,1
کھوئے,kho))e,1
جاؤگے,jaa))oge,1
بے دماغ,be-dimaa;g,1
جامِ واژ گوں,jaam-e vaazh-guu;n,1
ذوقِ وصلویادِ یار,;zauq-e va.sl-o-yaad-e yaar,1
تشنگیِ شوق,tishnagii-e shauq,1
نافہ,naafah,1
دشتِ قیس,dasht-e qais,1
گزر گاہِ خیال,guzar-gaah-e ;xayaal,1
کشاکشہاے ہستی,kashaakash'haa-e hastii,1
بہاے متاعِ ہنر,bahaa-e mataa((-e hunar,1
تسکینِ اضطراب,taskiin-e i.z:tiraab,1
جمالِ دل فروز,jamaal-e dil-furoz,1
نشیبوفراز,nasheb-o-faraaz,1
نگہِ چشمِ سرمہ سا,nigah-e chashm-e surmah-saa,1
موے شیشہ,muu-e shiishah,1
جادہِ راہِ فنا,jaadah-e raah-e fanaa,1
لباسِ کعبہ,libaas-e ka((bah,1
آتشِ دوزخ,aatish-e doza;x,1
جلانے,jalaane,1
مے پرستاں,mai-parastaa;n,1
سوارِ سمندِ ناز,savaar-e samand-e naaz,1
کثرتِ نظّارہ,ka;srat-e na:z:zaarah,1
چھوڑیں‌گے,chho;re;nge,1
روزِ بازارِ جاں سپاری,roz-e baazaar-e jaa;n-sipaarii,1
زنانِ مصر,zanaan-e mi.sr,1
سرِ رشتہِ وفا,sar-e rishtah-e vafaa,1
مشاہدہ,mushaahadah,1
بجھائے,bujhaa))e,1
وا بستہِ تن,vaa-bastah-e tan,1
مژہِ خواب ناک,mizhah-e ;xvaab-naak,1
باربدِ بزمِ سخن,baarbud-e bazm-e su;xan,1
ماتمِ یک شہر,maatam-e yak-shahr,1
جھاڑی,jhaa;rii,1
کبابِ دلِ سمندر,kabaab-e dil-e samandar,1
بندِ قبا,band-e qabaa,1
التفات,iltifaat,1
شکار,shikaar,1
حریفِ مطلبِ مشکل,;hariif-e ma:tlab-e mushkil,1
ماریے,maariye,1
موسمِ گل,mausam-e gul,1
عارضِ گل,((aari.z-e gul,1
جرئتِ فریاد,jur))at-e faryaad,1
فرشتوں,farishto;n,1
ہواے خرامِ ناز,havaa-e ;xiraam-e naaz,1
خلش,;xalish,1
جواہرِ طرفِ کلہ,javaahir-e :tarf-e kulah,1
حمزہ,;hamzah,1
ہم نشیں,ham-nishii;n,1
طلسمِ دلِ سائل,:tilism-e dil-e saa))il,1
ٹیڑھا,;te;rhaa,1
در خورِ عرض,dar-;xvur-e ((ar.z,1
غزل,;gazal,1
غم ناک,;gam-naak,1
نوحہ گر,nau;hah-gar,1
لپٹا,lip;taa,1
دمِ ذکر,dam-e ;zikr,1
جامِ جم,jaam-e jam,1
ادب,adab,1
سینہِ بسمل,siinah-e bismil,1
سازِ طالعِ نا ساز,saaz-e :taali((-e naa-saaz,1
وا رستگی,vaa-rastagii,1
پرستش,parastish,1
گرفتارِ الفتِ صیّاد,giriftaar-e ulfat-e .sayyaad,1
کشمکشِ چارہِ زحمت,kashmakash-e chaarah-e za;hmat,1
پر خار,pur-;xaar,1
آئنہِ برگِ گل,aa))inah-e barg-e gul,1
جوہرِ بیداد,jauhar-e bedaad,1
سلطنت,sul:tanat,1
روک,rok,1
جلی,jalii,1
چیخوں,chii;xuu;n,1
نوکر,naukar,1
کٹے,ka;te,1
بہانہِ راحت,bahaanah-e raa;hat,1
چین,chain,1
کفِ ہر,kaf-e har,1
غرورِ عزّوناز,;guruur-e ((izz-o-naaz,1
افسردگیِ دل,afsurdagii-e dil,1
رو کشِ سطحِ چرخِ مینائی,ruu-kash-e sa:t;h-e char;x-e miinaa))ii,1
غالبِ خستہ,;gaalib-e ;xastah,1
مہر گیا,mihr-giyaa,1
پارہِ دل,paarah-e dil,1
سوے غیر,suu-e ;gair,1
اگا,ugaa,1
خونِ دو عالم,;xuun-e do-((aalam,1
نکمّا,nikammaa,1
رنگارنگ,rangaarang,1
اختلاط,i;xtilaa:t,1
ناصیہ فرسا,naa.siyah-farsaa,1
وحشتِ آتشِ دل,va;hshat-e aatish-e dil,1
تشویشِ مرہم,tashviish-e marham,1
تعزیتِ مہرووفا,ta((ziyat-e mihr-o-vafaa,1
سرِ نشوونما,sar-e nashv-o-numaa,1
ایں,ii;n,1
ملیں,mile;n,1
صبحِ بہارِ نظارہ,.sub;h-e bahaar-e na:zaarah,1
جذبِ دل,ja;zb-e dil,1
صیّاد,.saiyaad,1
مے خانہ,mai-;xaanah,1
بنی,banii,1
لگاوے,lagaave,1
اٹھاتے,u;thaate,1
بارِ خدا,baar-e ;xudaa,1
ستارہِ گوہر فروش,sitaarah-e gauhar-farosh,1
پردہ سنجِ زمزمہِ ال اماں,pardah-sanj-e zamzamah-e al-amaa;n,1
انگلی,u;nglii,1
کاغذِ آتش زدہ,kaa;ga;z-e aatish-zadah,1
ستم ظریف,sitam-:zariif,1
ختم,;xatm,1
کھینچیے,khe;nchiye,1
کائی,kaa))ii,1
بر سبیلِ شکایت,bar-sabiil-e shikaayat,1
ہنگامہ آرا,hangaamah-aaraa,1
عرضِ گراں جانی,((ar.z-e giraa;n-jaanii,1
اہلِ سخن,ahl-e su;xan,1
دستوپا,dast-o-paa,1
سلکِ عافیت,silk-e ((aafiyat,1
لبِ افسوس,lab-e afsuus,1
مثلِ گلِ شمع,mi;sl-e gul-e sham((a,1
سر نگونی,sar-niguunii,1
ڈھونڈھا,;dhuu;n;dhaa,1
پاے سخن,paa-e su;xan,1
تمنّائیں,tamannaa))e;n,1
معشوقیوبے حوصلگی,ma((shuuqii-o-be-;hau.salagii,1
خود داریِ ساحل,;xvud-daarii-e saa;hil,1
براتِ معاشِ جنونِ عشق,baraat-e ma((aash-e junuun-e ((ishq,1
دماغِ عطرِ پیراہن,dimaa;g-e ((i:tr-e pairaahan,1
طبیعتوں,:tabii((ato;n,1
آب جو,aab-juu,1
دارورسن,daar-o-rasan,1
رنگِ پنبہ,rang-e punbah,1
خوش نوایانِ چمن,;xvush-navaayaan-e chaman,1
سواے حسرتِ تعمیر,sivaa-e ;hasrat-e ta((miir,1
حسنِ خود آرا,;husn-e ;xvud-aaraa,1
طوفانِ طرب,:tuufaan-e :tarab,1
جامِ زمرّد,jaam-e zumurrud,1
کششِ کافِ کرم,kashash-e kaaf-e karam,1
یک جہاں,yak-jahaa;n,1
تغافلہاے ساقی,ta;gaafulhaa-e saaqii,1
بے عشق,be-((ishq,1
لطفِ بد خویاں,lu:tf-e bad-;xuuyaa;n,1
وجہِ سیہ مستیِ اربابِ چمن,vaj'h-e siyah-mastii-e arbaab-e chaman,1
پری چہرہ,parii-chahrah,1
رہنا,rahnaa,1
بے پردہ,be-pardah,1
جنگل,jangal,1
نامہِ دلدار,naamah-e dildaar,1
سمجھیو,samajhyo,1
شاعر,shaa((ir,1
جوشِ رشک,josh-e rashk,1
ارم,iram,1
زخمِ تمنّا,za;xm-e tamannaa,1
صاعقہوشعلہوسیماب,.saa((iqah-o-shu((lah-o-siimaab,1
نکتہ سرا,nuktah-saraa,1
بھاگا,bhaagaa,1
چھیڑوں,chhe;ruu;n,1
جلوہ زارِ آتشِ دوزخ,jalvah-zaar-e aatish-e doza;x,1
زمرّد,zumurrud,1
سامانِ صد ہزار,saamaan-e .sad-hazaar,1
ذلیل,;zaliil,1
اچھل,uchhal,1
بزمِ عیشِ دوست,bazm-e ((aish-e dost,1
اہلِ ہمّت,ahl-e himmat,1
عیدِ نظّارہ,((iid-e na:z:zaarah,1
بغیرِ یک,ba;gair-e yak,1
چیر,chiir,1
سیرِ گلستاں,sair-e gulistaa;n,1
آرمیدگی,aaramiidagii,1
بندِ نقابِ حسن,band-e naqaab-e ;husn,1
ز بسکہ,z-baskih,1
نمو,numuu,1
بے طلب,be-:talab,1
مقابلودعواے عشق,muqaabil-o-da((vaa-e ((ishq,1
چلتی,chaltii,1
پوچھنے,puuchhne,1
ضبط,.zab:t,1
باعث,baa((i;s,1
دادوستد,daad-o-sitad,1
خوں شدہِ کشمکشِ حسرتِ دیدار,;xuu;n-shudah-e kashmakash-e ;hasrat-e diidaar,1
غنچہِ گل,;gunchah-e gul,1
شعر,shi((r,1
شدّت,shiddat,1
شکوہ سنجِ رشکِ ہم دیگر,shikvah-sanj-e rashk-e ham-diigar,1
بے ایّامِ گل,be-ayyaam-e gul,1
کمالِ گرمیِ سعیِ تلاشِ دید,kamaal-e garmii-e sa((ii-e talaash-e diid,1
نا مہربان,naa-mihrbaan,1
فسونِ نیاز,fusuun-e niyaaz,1
ہجومِ اشک,hujuum-e ashk,1
رفت,raft,1
سر نوشت,sar-navisht,1
خو کردہِ اختر شماری,;xuu-kardah-e a;xtar-shumaarii,1
مثلِ خندہِ قاتل,mi;sl-e ;xandah-e qaatil,1
ہوجیے,huujiye,1
تنک آبی,tunuk-aabii,1
رفتارِ عمر,raftaar-e ((umr,1
جاے دہن,jaa-e dahan,1
وقتِ مناجات,vaqt-e munaajaat,1
نشّہہا,nashshah'haa,1
دلودیں,dil-o-dii;n,1
چھٹی,chhu;tii,1
زہرِ غم,zahr-e ;gam,1
فرشِ راہ,farsh-e raah,1
پیش دستی,pesh-dastii,1
حسنِ بے پروا,;husn-e be-parvaa,1
رسوائیِ اندازِ استغناے حسن,rusvaa))ii-e andaaz-e isti;gnaa-e ;husn,1
صہباے آتشِ پنہاں,.sahbaa-e aatish-e pinhaa;n,1
آشنائی,aashnaa))ii,1
ساماں طرازِ نازشِ اربابِ عجز,saamaa;n-:taraaz-e naazish-e arbaab-e ((ajz,1
