urdu,transliteration,count
پارکار,purkaar,1
دریغا,dare;gaa,1
چاہنی والا,chaahne-vaalaa,1
ماقابالودعوا,muqaabil-o-da((vaa,1
فاساون گر,fusuun-gar,1
گالفام,gulfaam,1
کاغذای,kaa;ga;zii,1
سالطان,sul:taan,1
ناہال,nihaal,1
شادمانای,shaadmaanii,1
طعناون,:ta((no;n,1
نایم باز,niim-baaz,1
تلاش,talaash,1
اتاش فشانای,aatish-afshaanii,1
ہیچ مدانای,hech-madaanii,1
موج زن,mauj-zan,1
سراوش,sarosh,1
پاسبانای,paasbaanii,1
زہر اب,zahr-aab,1
داورای,duurii,1
خواشتر,;xvushtar,1
بی خوابای,be-;xvaabii,1
زباونای,zabuunii,1
ماہروماہ,mihr-o-maah,1
خاون نابہ مشرب,;xuun-naabah-mashrab,1
دروازہ,darvaazah,1
معاش,ma((aash,1
پھندی,phande,1
مرثایہ,mar;siyah,1
بر خواردار,bar-;xvurdaar,1
الاودہ,aaluudah,1
چالاک,chaalaak,1
انساو,aa;nsuu,1
زاود پشیمان,zuud-pashemaan,1
گاوشت,gosht,1
ز دست رفتہ,az-dast-raftah,1
ماےونغمہ,mai-o-na;gmah,1
خادا ساز,;xudaa-saaz,1
ساتم ایجاد,sitam-iijaad,1
باوجھ,bojh,1
یاسوامّاید,yaas-o-ummiid,1
بی دستوپا,be-dast-o-paa,1
بی کران,be-karaan,1
تف,taf,1
ختر,a;xtar,1
گایاہ,giyaah,1
طبایعای,:tabii((ii,1
خاون نابہ فاشانای,;xuun-naabah-fishaanii,1
ایمانواگہای,iimaan-o-aagahii,1
فریادواہوزارای,faryaad-o-aah-o-zaarii,1
قطع,qa:t((a,1
تاشنگای,tishnagii,1
در قفا,dar-qafaa,1
فراو,faro,1
راوبکارای,ruubakaarii,1
نوا سنجان,navaa-sanjaan,1
جاداد,jaadaad,1
کھپانا,khapaanaa,1
رہاین,rahiin,1
کھاجانا,khujaanaa,1
بانای,baanii,1
کاورای,korii,1
تذکارہ,ta;zkirah,1
گریبانای,garebaanii,1
ماوناس,muunis,1
وحشتوشیفتہ,va;hshat-o-sheftah,1
عربدہ ماےدان,((arbadah-maidaa;n,1
افارایناش,aafiriinish,1
باورایا,boriyaa,1
نا رسائای,naa-rasaa))ii,1
ز بسکاہ,az-baskih,1
داردای کش,durdii-kash,1
شاہاد باز,shaahid-baaz,1
کھیت,khet,1
مانحصار,mun;ha.sir,1
دعوہ,da((vah,1
تلف,talaf,1
تدرو,tadarv,1
چارہ جاوئای,chaarah-juu))ii,1
در ماندگای,dar-maa;ndagii,1
ماہر اسا,mihr-aasaa,1
ماردہ,murdah,1
پار گال,pur-gul,1
شاےخوبرہمن,shai;x-o-barhaman,1
شاگاف,shigaaf,1
صدف,.sadaf,1
شاکستہ,shikastah,1
عابرت ناگاہ,((ibrat-nigaah,1
مجباورای,majbuurii,1
غارت,;gaarat,1
دھبّہ,dhabbah,1
راو سایاہ,ruu-siyaah,1
جان گادازای,jaan-gudaazii,1
خوارشایدوماہ,;xvurshiid-o-maah,1
طاقت رابا,:taaqat-rubaa,1
نوکر,naukar,1
ماژگانای,mizhgaanii,1
ہانداوستان,hinduustaan,1
دراز دستای,daraaz-dastii,1
چاورای,chorii,1
گایرائای,giiraa))ii,1
قناعت,qanaa((at,1
فاغان,fi;gaa;n,1
بنا,abnaa,1
ساقای گرای,saaqii-garii,1
حمقاون,a;hmaqo;n,1
سر ناگاونای,sar-niguunii,1
مدرسہ,madrasah,1
گارد باد,gird-baad,1
شاکستن,shikastan,1
ناہنگ,nihang,1
غموشادای,;gam-o-shaadii,1
تاراج,taaraaj,1
سر بر,sar-bar,1
بندہ پرور,bandah-parvar,1
حسرت زدہ,;hasrat-zadah,1
گارہ کاشا,girah-kushaa,1
ذرایعہ,;zarii((ah,1
برجا ماندہ,barjaa-maa;ndah,1
راحت طلبای,raa;hat-:talabii,1
دستوخنجر,dast-o-;xanjar,1
یارای,yaarii,1
ماہربانای,mihrbaanii,1
بی پروبالای,be-par-o-baalii,1
داد خواہ,daad-;xvaah,1
طاعتوزاہد,:taa((at-o-zuhd,1
باواجاود,baavujuud,1
کڑا,ka;raa,1
عالم ارائای,((aalam-aaraa))ii,1
بندوبست,band-o-bast,1
لڑکا,la;rkaa,1
باینائای,biinaa))ii,1
تازہ وارادان,taazah-vaaridaan,1
ارزاو),aarzuu),1
تہاییہ,tahiiyah,1
ساوختن,so;xtan,1
طلبگار,:talabgaar,1
طاول,:tuul,1
تسلایموبدا,tasliim-o-badaa,1
اتاش نفس,aatish-nafas,1
خاسّت,;xissat,1
ناواک فاگن,naavuk-figan,1
جان ساتان,jaan-sitaan,1
لاف,laaf,1
گاہر بار,guhar-baar,1
شایراین بیانای,shiiriin-bayaanii,1
کسنا,kasnaa,1
پستای,pastii,1
شرم سار,sharm-saar,1
تعزایر,ta((ziir,1
بی کارای,be-kaarii,1
بی داماغای,be-dimaa;gii,1
گانبد,gunbad,1
بید,bed,1
ہاوشیارای,hoshyaarii,1
در کار,dar-kaar,1
وراون,auro;n,1
عاطر سا,((i:tr-saa,1
مادّعا طلبای,mudda((aa-:talabii,1
برد,bard,1
دالبران,dilbaraan,1
تحیّار,ta;haiyur,1
ن شانایدن,na-shuniidan,1
غزال,;gazaal,1
ہوا خواہ,havaa-;xvaah,1
فوت,faut,1
نایراو,niiruu,1
پارزہ,purzah,1
بلغمای,bal;gamii,1
افتادہ,uftaadah,1
چایخنا,chii;xnaa,1
انتاقام,intiqaam,1
تلخ نوائای,tal;x-navaa))ii,1
شست,shast,1
پاراونی,pirone,1
سادگای اماوز,saadagii-aamoz,1
طعن,:ta((n,1
رعاونت,ra((uunat,1
تعرایف,ta((riif,1
لعلوزامارّادوزروگوہر,la((l-o-zumurrud-o-zar-o-gauhar,1
حج,;haj,1
رنج اشنا,ranj-aashnaa,1
ساباو,subuu,1
تلخای,tal;xii,1
پابند,paaband,1
کانار,kinaar,1
بی گہ,be-gah,1
صاحّت,.si;h;hat,1
ثانای,;saanii,1
الات,aalaat,1
دال ساتان,dil-sitaan,1
زوال امادہ,zavaal-aamaadah,1
غم کدہ,;gam-kadah,1
قحط,qa;h:t,1
جان دادہ,jaan-daadah,1
شاعار,shi((aar,1
ولولہ,valvalah,1
تاناک ظرفای,tunuk-:zarfii,1
عمارای,((amaarii,1
ٹپکانا,;tapkaanaa,1
لڑکپن,la;rakpan,1
فاشار,fishaar,1
پئ,pa)),1
عایادت,((iyaadat,1
شاہرت,shuhrat,1
نوحہ,nau;hah,1
پاشنہ,paashnah,1
تاند,tund,1
رمان,armaan,1
مطلاوب,ma:tluub,1
سرووصناوبر,sarv-o-.sanobar,1
جاوئابار,juu))ibaar,1
باےراون,bairuun,1
ماصوّار,mu.savvir,1
فتح,fat;h,1
کلایسا,kaliisaa,1
لخت لخت,la;xt-la;xt,1
شان,shaan,1
طالاب,:taalib,1
تغافال داوست,ta;gaaful-dost,1
راندان,rindaan,1
ناسیہ,nisyah,1
توفایر,taufiir,1
جلوہ ناما,jalvah-numaa,1
ندازودا,andaaz-o-adaa,1
رزان,arzaa;n,1
تاوان,tuvaan,1
بی صرفہ,be-.sarfah,1
درازای,daraazii,1
سالطنت,sul:tanat,1
ائانہ پرداز,aa))inah-pardaaz,1
بی کار,be-kaar,1
منصب,man.sab,1
بروباد,abr-o-baad,1
ضراور,.zaruur,1
قاطع,qaa:ta((,1
مقتل,maqtal,1
پانبہ اگاین,punbah-aagiin,1
نشیب,nasheb,1
خاون غلتایدہ,;xuun-;galtiidah,1
خاون غلتایدن,;xuun-;galtiidan,1
خاون گشتہ,;xuun-gashtah,1
تارایکای,taariikii,1
زاندان خانہ,zindaan-;xaanah,1
کثرت ارائای,ka;srat-aaraa))ii,1
شاہ پر,shaah-par,1
تنگنا,tangnaa,1
ساخن ور,su;xan-var,1
تاربت,turbat,1
لخّت یاب,la;z;zat-yaab,1
حرکت,;harakat,1
گام گشتہ,gum-gashtah,1
فاراوزان,furozaan,1
رہیاو,rahyo,1
ڈاباویا,;duboyaa,1
تغیّار,ta;gayyur,1
نکایر,nakiir,1
بی مزا,be-mazaa,1
تیز رو,tez-rau,1
پار پیچ,pur-pech,1
خاکاستروبالبال,;xaakistar-o-bulbul,1
بارباد,baarbud,1
ولیکان,valekin,1
فرمانا,farmaanaa,1
ہالال,hilaal,1
ساپارد,supurd,1
ائاینہ خانہ,aa))iinah-;xaanah,1
عقلودالوجان,((aql-o-dil-o-jaa;n,1
کہہار,kahaar,1
سرگشتہ,sargashtah,1
داونا,duunaa,1
بی خواب,be-;xvaab,1
جاناون علامت,junuun-((alaamat,1
دال کاشا,dil-kushaa,1
شش جاہت,shash-jihat,1
ماوتای,motii,1
ظالمت گاسترای,:zulmat-gustarii,1
ماردن,murdan,1
فارسای,faarsii,1
گنوانا,ga;nvaanaa,1
ہتھ کنڈا,hath-ka;n;daa,1
ورق,varaq,1
نایم کش,niim-kash,1
تحصایل,ta;h.siil,1
نا یاب,naa-yaab,1
ماحتاج,mu;htaaj,1
تاوڑا,to;raa,1
الیٰہای,il;aahii,1
خاطّہ,;xi:t:tah,1
راساوموقایاود,rusuum-o-quyuud,1
راوح ال قاداس,ruu;h-ul-qudus,1
پا نداز,paa-andaaz,1
نا سازای,naa-saazii,1
بی جارم,be-jurm,1
حایلہ,;hiilah,1
نواید,naviid,1
مانکر,munkar,1
ماثال,mi;saal,1
داے,dai,1
ثبات,;sabaat,1
عانوان,((unvaan,1
تئمّال,ta))ammul,1
سابحہوزانّار,sub;hah-o-zunnaar,1
داوئای,duu))ii,1
ل مان,al-amaan,1
خانہ ارائای,;xaanah-aaraa))ii,1
خارا,;xaaraa,1
کاےفایّت,kaifiyyat,1
قہروغضب,qahr-o-;ga.zab,1
غم خوارگای,;gam-;xvaaragii,1
ہم طرحایودرد,ham-:tar;hii-o-dard,1
ناقسان,nuqsaan,1
داینودال,diin-o-dil,1
ناکاو نامای,niko-naamii,1
مشغاول,mash;guul,1
داےر,dair,1
بی دالای,be-dilii,1
بروشب,abr-o-shab,1
مسائال,masaa))il,1
واقاعہ,vaaqi((ah,1
نا خادا,naa-;xudaa,1
ہم دمای,ham-damii,1
ریزہ,rezah,1
شیفتگای,sheftagii,1
ماشک باو,mushk-buu,1
کاشتای,kishtii,1
نا حق,naa-;haq,1
چھارای,chhurii,1
سونپ,sau;np,1
شغل,sha;gl,1
خاو,;xo,1
ہالنا,hilnaa,1
ہول,haul,1
حاےرانای,;hairaanii,1
دالودال,dil-o-dil,1
بغل,ba;gal,1
حاجت مند,;haajat-mand,1
مجال,majaal,1
ماشتمال,mushtamil,1
جاناو,jaano,1
چشموچاراغ,chashm-o-chiraa;g,1
وصف,va.sf,1
ولای,valii,1
جلوہ گر,jalvah-gar,1
نجف,najaf,1
شانا,shinaa,1
ناےساتان,naisitaan,1
ریش,resh,1
شیر,sher,1
بھاوکا,bhuukaa,1
تعلاق,ta((alluq,1
چارانا,churaanaa,1
بی باک,be-baak,1
ساختہوفصل,saa;xtah-o-fa.sl,1
بی گارہ,be-girah,1
ساوکھ,suukh,1
دالوچشم,dil-o-chashm,1
غیاور,;gayuur,1
وا شاد,vaa-shud,1
دست گردان,dast-gardaan,1
کھاونا,khonaa,1
ماہ راخ,maah-ru;x,1
ظاہاور,:zuhuur,1
رخش,ra;xsh,1
زمان,zamaan,1
کاودکای,kuudakii,1
قدوراخ,qad-o-ru;x,1
ظاہاورای,:zuhuurii,1
حق شاناس,;haq-shinaas,1
محشراستان,ma;hsharistaan,1
چھلا,chhallaa,1
کھائایاو,khaa))iyo,1
پتہ,patah,1
ذات,;zaat,1
شبنم استان,shabnam-istaan,1
عاےب,((aib,1
سفال,safaal,1
ٹیڑھا,;te;rhaa,1
لالہوگال,laalah-o-gul,1
زایارت کدہ,ziyaarat-kadah,1
پرای وش,parii-vash,1
واجاب,vaajib,1
اری,aare,1
اہوفاغان,aah-o-fi;gaa;n,1
داو دم,do-dam,1
فقط,faqa:t,1
خلوتوجلوت,;xalvat-o-jalvat,1
نا ساز گارای,naa-saaz-gaarii,1
پا باوس,paa-buus,1
عناصار,((anaa.sir,1
ارزاو خارامای,aarzuu-;xiraamii,1
چارہ ساز,chaarah-saaz,1
ہل مان مزاید,hal-min-maziid,1
کاناشت,kunisht,1
جانّت,jinnat,1
لطافت,la:taafat,1
ماسلمان,musalmaan,1
صفا,.safaa,1
پاہ,pih,1
دارد,durd,1
گاداختہ,gudaa;xtah,1
باہاشت شمائال,bihisht-shamaa))il,1
باطان,baa:tin,1
باطال,baa:til,1
حاکم,;hukm,1
تاند خاو,tund-;xuu,1
دالانا,dilaanaa,1
دال ازار,dil-aazaar,1
باز گشت,baaz-gasht,1
چایرنا,chiirnaa,1
کاشور,kishvar,1
ماے کش,mai-kash,1
شایراین ساخن,shiiriin-su;xan,1
خراش,;xaraash,1
بی ہوا,be-havaa,1
سجّادہ,sajjaadah,1
خارد,;xirad,1
لئایم,la))iim,1
نگاور,anguur,1
داوشاینہ,doshiinah,1
سایہ مستای,siyah-mastii,1
سادہ دالای,saadah-dilii,1
دشنہوخنجر,dashnah-o-;xanjar,1
یگانہ,yagaanah,1
درخشان,dara;xshaan,1
فرمان روا,farmaan-ravaa,1
کاریدنا,kurednaa,1
ماعیّن,mu((ayyan,1
تجمّال,tajammul,1
